id,lease_id,billing_month,due_date,base_rent,water_amount,interest,total_due,status,rent_paid,water_paid,rent_paid_at,water_paid_at,paid_at,payment_reference,water_computed_from_system,source_water_reading_id
2374,165,2023-09-01,2023-09-10,18241.00,2100.60,0.00,20341.60,PAID,18241.00,2100.60,,,2023-09-10 00:00:00+00:00,REF-20230910-2374,True,1906
1798,149,2023-09-01,2023-09-10,12918.00,2290.50,0.00,15208.50,PAID,12918.00,2290.50,,,2023-09-10 00:00:00+00:00,REF-20230910-1798,True,1330
2194,160,2023-09-01,2023-09-05,13039.00,2080.35,0.00,15119.35,PAID,13039.00,2080.35,,,2023-09-05 00:00:00+00:00,REF-20230905-2194,True,1726
2122,158,2023-09-01,2023-09-15,18790.00,2396.25,0.00,21186.25,PAID,18790.00,2396.25,,,2023-09-15 00:00:00+00:00,REF-20230915-2122,True,1654
2338,164,2023-09-01,2023-09-10,9196.00,2365.65,0.00,11561.65,PAID,9196.00,2365.65,,,2023-09-10 00:00:00+00:00,REF-20230910-2338,True,1870
1834,150,2023-09-01,2023-09-05,12073.00,1350.00,0.00,13423.00,PAID,12073.00,1350.00,,,2023-09-05 00:00:00+00:00,REF-20230905-1834,True,1366
2914,180,2023-09-01,2023-09-15,18152.00,1500.75,0.00,19652.75,PAID,18152.00,1500.75,,,2023-10-06 00:00:00+00:00,REF-20231006-2914,True,2446
1762,148,2023-09-01,2023-09-10,12762.00,2049.30,0.00,14811.30,PAID,12762.00,2049.30,,,2023-09-10 00:00:00+00:00,REF-20230910-1762,True,1294
2662,173,2023-09-01,2023-09-05,24361.00,1550.70,0.00,25911.70,PAID,24361.00,1550.70,,,2023-09-05 00:00:00+00:00,REF-20230905-2662,True,2194
2626,172,2023-09-01,2023-09-15,14372.00,3208.05,0.00,17580.05,PAID,14372.00,3208.05,,,2023-09-22 00:00:00+00:00,REF-20230922-2626,True,2158
2266,162,2023-09-01,2023-09-05,19048.00,2656.35,0.00,21704.35,PAID,19048.00,2656.35,,,2023-09-05 00:00:00+00:00,REF-20230905-2266,True,1798
1978,154,2023-09-01,2023-09-10,15421.00,1990.35,0.00,17411.35,PAID,15421.00,1990.35,,,2023-09-10 00:00:00+00:00,REF-20230910-1978,True,1510
1726,147,2023-09-01,2023-09-15,13413.00,3123.90,0.00,16536.90,PAID,13413.00,3123.90,,,2023-09-15 00:00:00+00:00,REF-20230915-1726,True,1258
2014,155,2023-09-01,2023-09-15,20483.00,2739.15,0.00,23222.15,PAID,20483.00,2739.15,,,2023-09-15 00:00:00+00:00,REF-20230915-2014,True,1546
2410,166,2023-09-01,2023-09-10,15261.00,2491.65,0.00,17752.65,PAID,15261.00,2491.65,,,2023-09-10 00:00:00+00:00,REF-20230910-2410,True,1942
2698,174,2023-09-01,2023-09-10,15982.00,3324.60,0.00,19306.60,PAID,15982.00,3324.60,,,2023-09-19 00:00:00+00:00,REF-20230919-2698,True,2230
2230,161,2023-09-01,2023-09-10,8100.00,2185.65,0.00,10285.65,PAID,8100.00,2185.65,,,2023-09-10 00:00:00+00:00,REF-20230910-2230,True,1762
2482,168,2023-09-01,2023-09-10,8811.00,2538.00,0.00,11349.00,PAID,8811.00,2538.00,,,2023-09-10 00:00:00+00:00,REF-20230910-2482,True,2014
2302,163,2023-09-01,2023-09-15,15487.00,2448.00,0.00,17935.00,PAID,15487.00,2448.00,,,2023-09-15 00:00:00+00:00,REF-20230915-2302,True,1834
1870,151,2023-09-01,2023-09-10,22061.00,2162.25,0.00,24223.25,PAID,22061.00,2162.25,,,2023-09-10 00:00:00+00:00,REF-20230910-1870,True,1402
2158,159,2023-09-01,2023-09-05,22110.00,1785.60,0.00,23895.60,PAID,22110.00,1785.60,,,2023-09-05 00:00:00+00:00,REF-20230905-2158,True,1690
2446,167,2023-09-01,2023-09-15,20093.00,1350.00,0.00,21443.00,PAID,20093.00,1350.00,,,2023-09-15 00:00:00+00:00,REF-20230915-2446,True,1978
1690,146,2023-09-01,2023-09-10,12967.00,2825.10,0.00,15792.10,PAID,12967.00,2825.10,,,2023-09-10 00:00:00+00:00,REF-20230910-1690,True,1222
2842,178,2023-09-01,2023-09-15,13339.00,1434.60,0.00,14773.60,PAID,13339.00,1434.60,,,2023-09-15 00:00:00+00:00,REF-20230915-2842,True,2374
1654,145,2023-09-01,2023-09-10,24585.00,1548.90,0.00,26133.90,PAID,24585.00,1548.90,,,2023-09-10 00:00:00+00:00,REF-20230910-1654,True,1186
1942,153,2023-09-01,2023-09-05,8589.00,1869.75,0.00,10458.75,PAID,8589.00,1869.75,,,2023-09-06 00:00:00+00:00,REF-20230906-1942,True,1474
2086,157,2023-09-01,2023-09-10,16615.00,2119.05,0.00,18734.05,PAID,16615.00,2119.05,,,2023-09-13 00:00:00+00:00,REF-20230913-2086,True,1618
2950,181,2023-09-01,2023-09-10,10986.00,1657.80,0.00,12643.80,PAID,10986.00,1657.80,,,2023-09-10 00:00:00+00:00,REF-20230910-2950,True,2482
2878,179,2023-09-01,2023-09-10,12137.00,2601.90,0.00,14738.90,PAID,12137.00,2601.90,,,2023-09-10 00:00:00+00:00,REF-20230910-2878,True,2410
2518,169,2023-09-01,2023-09-15,12907.00,2670.30,0.00,15577.30,PAID,12907.00,2670.30,,,2023-09-20 00:00:00+00:00,REF-20230920-2518,True,2050
2590,171,2023-09-01,2023-09-05,9680.00,2593.80,0.00,12273.80,PAID,9680.00,2593.80,,,2023-09-09 00:00:00+00:00,REF-20230909-2590,True,2122
2554,170,2023-09-01,2023-09-10,21005.00,2335.95,0.00,23340.95,PAID,21005.00,2335.95,,,2023-10-25 00:00:00+00:00,REF-20231025-2554,True,2086
2050,156,2023-09-01,2023-09-15,16423.00,2006.10,0.00,18429.10,PAID,16423.00,2006.10,,,2023-09-15 00:00:00+00:00,REF-20230915-2050,True,1582
2301,163,2023-08-01,2023-08-15,15487.00,2429.10,0.00,17916.10,PAID,15487.00,2429.10,,,2023-08-15 00:00:00+00:00,REF-20230815-2301,True,1833
1905,152,2023-08-01,2023-08-10,8991.00,2938.95,0.00,11929.95,PAID,8991.00,2938.95,,,2023-08-14 00:00:00+00:00,REF-20230814-1905,True,1437
1833,150,2023-08-01,2023-08-05,12073.00,1866.15,0.00,13939.15,PAID,12073.00,1866.15,,,2023-08-08 00:00:00+00:00,REF-20230808-1833,True,1365
2445,167,2023-08-01,2023-08-15,20093.00,1850.85,0.00,21943.85,PAID,20093.00,1850.85,,,2023-08-17 00:00:00+00:00,REF-20230817-2445,True,1977
2121,158,2023-08-01,2023-08-15,18790.00,2452.50,0.00,21242.50,PAID,18790.00,2452.50,,,2023-08-15 00:00:00+00:00,REF-20230815-2121,True,1653
2805,177,2023-08-01,2023-08-05,8325.00,1407.15,0.00,9732.15,PAID,8325.00,1407.15,,,2023-08-05 00:00:00+00:00,REF-20230805-2805,True,2337
2049,156,2023-08-01,2023-08-15,16423.00,2430.45,0.00,18853.45,PAID,16423.00,2430.45,,,2023-08-15 00:00:00+00:00,REF-20230815-2049,True,1581
2193,160,2023-08-01,2023-08-05,13039.00,2299.05,0.00,15338.05,PAID,13039.00,2299.05,,,2023-08-05 00:00:00+00:00,REF-20230805-2193,True,1725
2733,175,2023-08-01,2023-08-15,11675.00,2600.55,0.00,14275.55,PAID,11675.00,2600.55,,,2023-08-15 00:00:00+00:00,REF-20230815-2733,True,2265
2697,174,2023-08-01,2023-08-10,15982.00,1557.00,0.00,17539.00,PAID,15982.00,1557.00,,,2023-08-10 00:00:00+00:00,REF-20230810-2697,True,2229
2625,172,2023-08-01,2023-08-15,14372.00,2268.45,0.00,16640.45,PAID,14372.00,2268.45,,,2023-08-15 00:00:00+00:00,REF-20230815-2625,True,2157
2373,165,2023-08-01,2023-08-10,18241.00,2044.35,0.00,20285.35,PAID,18241.00,2044.35,,,2023-08-10 00:00:00+00:00,REF-20230810-2373,True,1905
2409,166,2023-08-01,2023-08-10,15261.00,2253.60,0.00,17514.60,PAID,15261.00,2253.60,,,2023-09-18 00:00:00+00:00,REF-20230918-2409,True,1941
1941,153,2023-08-01,2023-08-05,8589.00,2570.85,0.00,11159.85,PAID,8589.00,2570.85,,,2023-08-05 00:00:00+00:00,REF-20230805-1941,True,1473
2913,180,2023-08-01,2023-08-15,18152.00,1842.30,0.00,19994.30,PAID,18152.00,1842.30,,,2023-08-15 00:00:00+00:00,REF-20230815-2913,True,2445
2949,181,2023-08-01,2023-08-10,10986.00,2339.55,0.00,13325.55,PAID,10986.00,2339.55,,,2023-08-13 00:00:00+00:00,REF-20230813-2949,True,2481
2517,169,2023-08-01,2023-08-15,12907.00,2151.90,0.00,15058.90,PAID,12907.00,2151.90,,,2023-08-15 00:00:00+00:00,REF-20230815-2517,True,2049
2085,157,2023-08-01,2023-08-10,16615.00,2248.20,0.00,18863.20,PAID,16615.00,2248.20,,,2023-08-10 00:00:00+00:00,REF-20230810-2085,True,1617
2013,155,2023-08-01,2023-08-15,20483.00,2220.30,0.00,22703.30,PAID,20483.00,2220.30,,,2023-08-15 00:00:00+00:00,REF-20230815-2013,True,1545
2769,176,2023-08-01,2023-08-15,10789.00,2338.65,0.00,13127.65,PAID,10789.00,2338.65,,,2023-08-15 00:00:00+00:00,REF-20230815-2769,True,2301
2661,173,2023-08-01,2023-08-05,24361.00,2589.30,0.00,26950.30,PAID,24361.00,2589.30,,,2023-08-06 00:00:00+00:00,REF-20230806-2661,True,2193
1761,148,2023-08-01,2023-08-10,12762.00,1350.00,0.00,14112.00,PAID,12762.00,1350.00,,,2023-08-10 00:00:00+00:00,REF-20230810-1761,True,1293
1797,149,2023-08-01,2023-08-10,12918.00,2312.55,0.00,15230.55,PAID,12918.00,2312.55,,,2023-08-10 00:00:00+00:00,REF-20230810-1797,True,1329
2337,164,2023-08-01,2023-08-10,9196.00,2353.50,0.00,11549.50,PAID,9196.00,2353.50,,,2023-08-10 00:00:00+00:00,REF-20230810-2337,True,1869
2985,182,2023-08-01,2023-08-15,15393.00,1683.00,0.00,17076.00,PAID,15393.00,1683.00,,,2023-08-15 00:00:00+00:00,REF-20230815-2985,True,2517
1725,147,2023-08-01,2023-08-15,13413.00,2323.80,0.00,15736.80,PAID,13413.00,2323.80,,,2023-08-15 00:00:00+00:00,REF-20230815-1725,True,1257
1653,145,2023-08-01,2023-08-10,24585.00,2717.10,0.00,27302.10,PAID,24585.00,2717.10,,,2023-08-10 00:00:00+00:00,REF-20230810-1653,True,1185
2481,168,2023-08-01,2023-08-10,8811.00,2951.10,0.00,11762.10,PAID,8811.00,2951.10,,,2023-08-10 00:00:00+00:00,REF-20230810-2481,True,2013
1977,154,2023-08-01,2023-08-10,15421.00,1624.05,0.00,17045.05,PAID,15421.00,1624.05,,,2023-08-10 00:00:00+00:00,REF-20230810-1977,True,1509
2229,161,2023-08-01,2023-08-10,8100.00,1724.40,0.00,9824.40,PAID,8100.00,1724.40,,,2023-08-10 00:00:00+00:00,REF-20230810-2229,True,1761
1869,151,2023-08-01,2023-08-10,22061.00,3197.25,0.00,25258.25,PAID,22061.00,3197.25,,,2023-08-14 00:00:00+00:00,REF-20230814-1869,True,1401
2157,159,2023-08-01,2023-08-05,22110.00,2413.35,0.00,24523.35,PAID,22110.00,2413.35,,,2023-08-05 00:00:00+00:00,REF-20230805-2157,True,1689
2841,178,2023-08-01,2023-08-15,13339.00,2498.85,0.00,15837.85,PAID,13339.00,2498.85,,,2023-08-15 00:00:00+00:00,REF-20230815-2841,True,2373
1689,146,2023-08-01,2023-08-10,12967.00,2587.95,0.00,15554.95,PAID,12967.00,2587.95,,,2023-08-10 00:00:00+00:00,REF-20230810-1689,True,1221
3021,183,2023-08-01,2023-08-10,17289.00,2599.65,0.00,19888.65,PAID,17289.00,2599.65,,,2023-08-10 00:00:00+00:00,REF-20230810-3021,True,2553
2877,179,2023-08-01,2023-08-10,12137.00,2010.15,0.00,14147.15,PAID,12137.00,2010.15,,,2023-08-15 00:00:00+00:00,REF-20230815-2877,True,2409
2589,171,2023-08-01,2023-08-05,9680.00,1810.80,0.00,11490.80,PAID,9680.00,1810.80,,,2023-08-05 00:00:00+00:00,REF-20230805-2589,True,2121
2265,162,2023-08-01,2023-08-05,19048.00,2327.85,0.00,21375.85,PAID,19048.00,2327.85,,,2023-08-05 00:00:00+00:00,REF-20230805-2265,True,1797
2553,170,2023-08-01,2023-08-10,21005.00,1350.00,0.00,22355.00,PAID,21005.00,1350.00,,,2023-08-10 00:00:00+00:00,REF-20230810-2553,True,2085
2732,175,2023-07-01,2023-07-15,11675.00,3125.70,0.00,14800.70,PAID,11675.00,3125.70,,,2023-08-10 00:00:00+00:00,REF-20230810-2732,True,2264
2048,156,2023-07-01,2023-07-15,16423.00,3476.70,0.00,19899.70,PAID,16423.00,3476.70,,,2023-07-15 00:00:00+00:00,REF-20230715-2048,True,1580
1976,154,2023-07-01,2023-07-10,15421.00,2870.10,0.00,18291.10,PAID,15421.00,2870.10,,,2023-07-10 00:00:00+00:00,REF-20230710-1976,True,1508
2660,173,2023-07-01,2023-07-05,24361.00,3092.40,0.00,27453.40,PAID,24361.00,3092.40,,,2023-07-05 00:00:00+00:00,REF-20230705-2660,True,2192
2768,176,2023-07-01,2023-07-15,10789.00,2800.80,0.00,13589.80,PAID,10789.00,2800.80,,,2023-07-17 00:00:00+00:00,REF-20230717-2768,True,2300
2084,157,2023-07-01,2023-07-10,16615.00,2417.85,0.00,19032.85,PAID,16615.00,2417.85,,,2023-07-10 00:00:00+00:00,REF-20230710-2084,True,1616
2372,165,2023-07-01,2023-07-10,18241.00,2229.30,0.00,20470.30,PAID,18241.00,2229.30,,,2023-07-10 00:00:00+00:00,REF-20230710-2372,True,1904
1940,153,2023-07-01,2023-07-05,8589.00,2885.40,0.00,11474.40,PAID,8589.00,2885.40,,,2023-07-05 00:00:00+00:00,REF-20230705-1940,True,1472
2624,172,2023-07-01,2023-07-15,14372.00,1861.65,0.00,16233.65,PAID,14372.00,1861.65,,,2023-07-15 00:00:00+00:00,REF-20230715-2624,True,2156
2804,177,2023-07-01,2023-07-05,8325.00,2085.30,0.00,10410.30,PAID,8325.00,2085.30,,,2023-07-05 00:00:00+00:00,REF-20230705-2804,True,2336
2120,158,2023-07-01,2023-07-15,18790.00,2212.65,0.00,21002.65,PAID,18790.00,2212.65,,,2023-07-15 00:00:00+00:00,REF-20230715-2120,True,1652
1904,152,2023-07-01,2023-07-10,8991.00,1582.65,0.00,10573.65,PAID,8991.00,1582.65,,,2023-07-10 00:00:00+00:00,REF-20230710-1904,True,1436
2840,178,2023-07-01,2023-07-15,13339.00,1350.00,0.00,14689.00,PAID,13339.00,1350.00,,,2023-07-15 00:00:00+00:00,REF-20230715-2840,True,2372
2588,171,2023-07-01,2023-07-05,9680.00,1803.60,0.00,11483.60,PAID,9680.00,1803.60,,,2023-07-05 00:00:00+00:00,REF-20230705-2588,True,2120
2156,159,2023-07-01,2023-07-05,22110.00,1949.40,0.00,24059.40,PAID,22110.00,1949.40,,,2023-07-05 00:00:00+00:00,REF-20230705-2156,True,1688
2876,179,2023-07-01,2023-07-10,12137.00,1970.10,0.00,14107.10,PAID,12137.00,1970.10,,,2023-07-10 00:00:00+00:00,REF-20230710-2876,True,2408
2552,170,2023-07-01,2023-07-10,21005.00,2637.45,0.00,23642.45,PAID,21005.00,2637.45,,,2023-07-10 00:00:00+00:00,REF-20230710-2552,True,2084
1832,150,2023-07-01,2023-07-05,12073.00,2435.85,0.00,14508.85,PAID,12073.00,2435.85,,,2023-07-05 00:00:00+00:00,REF-20230705-1832,True,1364
2192,160,2023-07-01,2023-07-05,13039.00,2234.25,0.00,15273.25,PAID,13039.00,2234.25,,,2023-07-05 00:00:00+00:00,REF-20230705-2192,True,1724
2912,180,2023-07-01,2023-07-15,18152.00,1815.30,0.00,19967.30,PAID,18152.00,1815.30,,,2023-07-20 00:00:00+00:00,REF-20230720-2912,True,2444
2516,169,2023-07-01,2023-07-15,12907.00,2327.40,0.00,15234.40,PAID,12907.00,2327.40,,,2023-07-17 00:00:00+00:00,REF-20230717-2516,True,2048
1796,149,2023-07-01,2023-07-10,12918.00,1771.65,0.00,14689.65,PAID,12918.00,1771.65,,,2023-07-10 00:00:00+00:00,REF-20230710-1796,True,1328
2336,164,2023-07-01,2023-07-10,9196.00,2531.70,0.00,11727.70,PAID,9196.00,2531.70,,,2023-07-20 00:00:00+00:00,REF-20230720-2336,True,1868
2228,161,2023-07-01,2023-07-10,8100.00,1777.95,0.00,9877.95,PAID,8100.00,1777.95,,,2023-07-10 00:00:00+00:00,REF-20230710-2228,True,1760
2948,181,2023-07-01,2023-07-10,10986.00,1462.50,0.00,12448.50,PAID,10986.00,1462.50,,,2023-07-10 00:00:00+00:00,REF-20230710-2948,True,2480
2480,168,2023-07-01,2023-07-10,8811.00,2289.15,0.00,11100.15,PAID,8811.00,2289.15,,,2023-07-10 00:00:00+00:00,REF-20230710-2480,True,2012
1760,148,2023-07-01,2023-07-10,12762.00,2035.35,0.00,14797.35,PAID,12762.00,2035.35,,,2023-07-31 00:00:00+00:00,REF-20230731-1760,True,1292
2264,162,2023-07-01,2023-07-05,19048.00,2629.35,0.00,21677.35,PAID,19048.00,2629.35,,,2023-07-05 00:00:00+00:00,REF-20230705-2264,True,1796
1724,147,2023-07-01,2023-07-15,13413.00,2823.30,0.00,16236.30,PAID,13413.00,2823.30,,,2023-07-15 00:00:00+00:00,REF-20230715-1724,True,1256
2984,182,2023-07-01,2023-07-15,15393.00,2925.90,0.00,18318.90,PAID,15393.00,2925.90,,,2023-07-15 00:00:00+00:00,REF-20230715-2984,True,2516
2444,167,2023-07-01,2023-07-15,20093.00,1350.00,0.00,21443.00,PAID,20093.00,1350.00,,,2023-07-15 00:00:00+00:00,REF-20230715-2444,True,1976
2300,163,2023-07-01,2023-07-15,15487.00,3399.30,0.00,18886.30,PAID,15487.00,3399.30,,,2023-07-15 00:00:00+00:00,REF-20230715-2300,True,1832
1652,145,2023-07-01,2023-07-10,24585.00,1350.00,0.00,25935.00,PAID,24585.00,1350.00,,,2023-07-10 00:00:00+00:00,REF-20230710-1652,True,1184
1688,146,2023-07-01,2023-07-10,12967.00,2725.20,0.00,15692.20,PAID,12967.00,2725.20,,,2023-07-10 00:00:00+00:00,REF-20230710-1688,True,1220
3020,183,2023-07-01,2023-07-10,17289.00,2696.40,0.00,19985.40,PAID,17289.00,2696.40,,,2023-07-10 00:00:00+00:00,REF-20230710-3020,True,2552
2408,166,2023-07-01,2023-07-10,15261.00,2601.00,0.00,17862.00,PAID,15261.00,2601.00,,,2023-07-10 00:00:00+00:00,REF-20230710-2408,True,1940
2012,155,2023-07-01,2023-07-15,20483.00,1990.35,0.00,22473.35,PAID,20483.00,1990.35,,,2023-08-02 00:00:00+00:00,REF-20230802-2012,True,1544
2696,174,2023-07-01,2023-07-10,15982.00,3020.85,0.00,19002.85,PAID,15982.00,3020.85,,,2023-07-10 00:00:00+00:00,REF-20230710-2696,True,2228
1868,151,2023-07-01,2023-07-10,22061.00,2474.55,0.00,24535.55,PAID,22061.00,2474.55,,,2023-07-10 00:00:00+00:00,REF-20230710-1868,True,1400
2047,156,2023-06-01,2023-06-15,16423.00,2079.90,0.00,18502.90,PAID,16423.00,2079.90,,,2023-06-15 00:00:00+00:00,REF-20230615-2047,True,1579
1687,146,2023-06-01,2023-06-10,12967.00,2546.55,0.00,15513.55,PAID,12967.00,2546.55,,,2023-06-10 00:00:00+00:00,REF-20230610-1687,True,1219
2299,163,2023-06-01,2023-06-15,15487.00,1944.45,0.00,17431.45,PAID,15487.00,1944.45,,,2023-06-15 00:00:00+00:00,REF-20230615-2299,True,1831
3019,183,2023-06-01,2023-06-10,17289.00,2157.30,0.00,19446.30,PAID,17289.00,2157.30,,,2023-06-10 00:00:00+00:00,REF-20230610-3019,True,2551
2695,174,2023-06-01,2023-06-10,15982.00,1817.55,0.00,17799.55,PAID,15982.00,1817.55,,,2023-06-14 00:00:00+00:00,REF-20230614-2695,True,2227
2515,169,2023-06-01,2023-06-15,12907.00,2653.65,0.00,15560.65,PAID,12907.00,2653.65,,,2023-06-20 00:00:00+00:00,REF-20230620-2515,True,2047
2911,180,2023-06-01,2023-06-15,18152.00,2010.15,0.00,20162.15,PAID,18152.00,2010.15,,,2023-06-15 00:00:00+00:00,REF-20230615-2911,True,2443
1903,152,2023-06-01,2023-06-10,8991.00,2093.85,0.00,11084.85,PAID,8991.00,2093.85,,,2023-06-10 00:00:00+00:00,REF-20230610-1903,True,1435
2119,158,2023-06-01,2023-06-15,18790.00,2156.85,0.00,20946.85,PAID,18790.00,2156.85,,,2023-06-15 00:00:00+00:00,REF-20230615-2119,True,1651
2731,175,2023-06-01,2023-06-15,11675.00,1846.80,0.00,13521.80,PAID,11675.00,1846.80,,,2023-06-15 00:00:00+00:00,REF-20230615-2731,True,2263
2191,160,2023-06-01,2023-06-05,13039.00,2524.50,0.00,15563.50,PAID,13039.00,2524.50,,,2023-06-05 00:00:00+00:00,REF-20230605-2191,True,1723
2803,177,2023-06-01,2023-06-05,8325.00,2378.70,0.00,10703.70,PAID,8325.00,2378.70,,,2023-06-05 00:00:00+00:00,REF-20230605-2803,True,2335
2227,161,2023-06-01,2023-06-10,8100.00,2347.20,0.00,10447.20,PAID,8100.00,2347.20,,,2023-06-10 00:00:00+00:00,REF-20230610-2227,True,1759
2623,172,2023-06-01,2023-06-15,14372.00,2328.75,0.00,16700.75,PAID,14372.00,2328.75,,,2023-06-15 00:00:00+00:00,REF-20230615-2623,True,2155
2011,155,2023-06-01,2023-06-15,20483.00,2873.25,0.00,23356.25,PAID,20483.00,2873.25,,,2023-06-15 00:00:00+00:00,REF-20230615-2011,True,1543
1939,153,2023-06-01,2023-06-05,8589.00,2538.45,0.00,11127.45,PAID,8589.00,2538.45,,,2023-06-05 00:00:00+00:00,REF-20230605-1939,True,1471
2551,170,2023-06-01,2023-06-10,21005.00,2825.10,0.00,23830.10,PAID,21005.00,2825.10,,,2023-06-10 00:00:00+00:00,REF-20230610-2551,True,2083
2083,157,2023-06-01,2023-06-10,16615.00,3021.30,0.00,19636.30,PAID,16615.00,3021.30,,,2023-06-13 00:00:00+00:00,REF-20230613-2083,True,1615
2875,179,2023-06-01,2023-06-10,12137.00,2077.20,0.00,14214.20,PAID,12137.00,2077.20,,,2023-06-11 00:00:00+00:00,REF-20230611-2875,True,2407
2767,176,2023-06-01,2023-06-15,10789.00,1430.55,0.00,12219.55,PAID,10789.00,1430.55,,,2023-06-15 00:00:00+00:00,REF-20230615-2767,True,2299
2407,166,2023-06-01,2023-06-10,15261.00,2242.80,0.00,17503.80,PAID,15261.00,2242.80,,,2023-06-18 00:00:00+00:00,REF-20230618-2407,True,1939
1795,149,2023-06-01,2023-06-10,12918.00,2255.40,0.00,15173.40,PAID,12918.00,2255.40,,,2023-06-10 00:00:00+00:00,REF-20230610-1795,True,1327
1831,150,2023-06-01,2023-06-05,12073.00,2557.35,0.00,14630.35,PAID,12073.00,2557.35,,,2023-06-05 00:00:00+00:00,REF-20230605-1831,True,1363
1975,154,2023-06-01,2023-06-10,15421.00,2582.10,0.00,18003.10,PAID,15421.00,2582.10,,,2023-06-10 00:00:00+00:00,REF-20230610-1975,True,1507
2659,173,2023-06-01,2023-06-05,24361.00,3104.55,0.00,27465.55,PAID,24361.00,3104.55,,,2023-06-05 00:00:00+00:00,REF-20230605-2659,True,2191
2371,165,2023-06-01,2023-06-10,18241.00,2113.65,0.00,20354.65,PAID,18241.00,2113.65,,,2023-06-10 00:00:00+00:00,REF-20230610-2371,True,1903
1867,151,2023-06-01,2023-06-10,22061.00,3342.60,0.00,25403.60,PAID,22061.00,3342.60,,,2023-06-12 00:00:00+00:00,REF-20230612-1867,True,1399
2443,167,2023-06-01,2023-06-15,20093.00,1674.00,0.00,21767.00,PAID,20093.00,1674.00,,,2023-06-15 00:00:00+00:00,REF-20230615-2443,True,1975
2983,182,2023-06-01,2023-06-15,15393.00,2268.45,0.00,17661.45,PAID,15393.00,2268.45,,,2023-06-15 00:00:00+00:00,REF-20230615-2983,True,2515
2155,159,2023-06-01,2023-06-05,22110.00,2084.40,0.00,24194.40,PAID,22110.00,2084.40,,,2023-06-05 00:00:00+00:00,REF-20230605-2155,True,1687
1651,145,2023-06-01,2023-06-10,24585.00,1908.00,0.00,26493.00,PAID,24585.00,1908.00,,,2023-06-19 00:00:00+00:00,REF-20230619-1651,True,1183
2263,162,2023-06-01,2023-06-05,19048.00,2739.15,0.00,21787.15,PAID,19048.00,2739.15,,,2023-06-05 00:00:00+00:00,REF-20230605-2263,True,1795
2335,164,2023-06-01,2023-06-10,9196.00,2325.60,0.00,11521.60,PAID,9196.00,2325.60,,,2023-06-10 00:00:00+00:00,REF-20230610-2335,True,1867
1723,147,2023-06-01,2023-06-15,13413.00,2880.90,0.00,16293.90,PAID,13413.00,2880.90,,,2023-06-15 00:00:00+00:00,REF-20230615-1723,True,1255
2479,168,2023-06-01,2023-06-10,8811.00,2458.80,0.00,11269.80,PAID,8811.00,2458.80,,,2023-06-10 00:00:00+00:00,REF-20230610-2479,True,2011
2587,171,2023-06-01,2023-06-05,9680.00,2795.40,0.00,12475.40,PAID,9680.00,2795.40,,,2023-06-05 00:00:00+00:00,REF-20230605-2587,True,2119
1759,148,2023-06-01,2023-06-10,12762.00,2404.80,0.00,15166.80,PAID,12762.00,2404.80,,,2023-06-10 00:00:00+00:00,REF-20230610-1759,True,1291
2947,181,2023-06-01,2023-06-10,10986.00,1855.80,0.00,12841.80,PAID,10986.00,1855.80,,,2023-06-10 00:00:00+00:00,REF-20230610-2947,True,2479
2839,178,2023-06-01,2023-06-15,13339.00,1841.40,0.00,15180.40,PAID,13339.00,1841.40,,,2023-06-15 00:00:00+00:00,REF-20230615-2839,True,2371
2226,161,2023-05-01,2023-05-10,8100.00,0.00,0.00,8100.00,PAID,8100.00,0.00,,,2023-06-01 00:00:00+00:00,REF-20230601-2226,True,1758
1794,149,2023-05-01,2023-05-10,12918.00,0.00,0.00,12918.00,PAID,12918.00,0.00,,,2023-05-14 00:00:00+00:00,REF-20230514-1794,True,1326
1722,147,2023-05-01,2023-05-15,13413.00,0.00,0.00,13413.00,PAID,13413.00,0.00,,,2023-05-15 00:00:00+00:00,REF-20230515-1722,True,1254
2010,155,2023-05-01,2023-05-15,20483.00,0.00,0.00,20483.00,PAID,20483.00,0.00,,,2023-05-20 00:00:00+00:00,REF-20230520-2010,True,1542
2514,169,2023-05-01,2023-05-15,12907.00,0.00,0.00,12907.00,PAID,12907.00,0.00,,,2023-05-20 00:00:00+00:00,REF-20230520-2514,True,2046
2910,180,2023-05-01,2023-05-15,18152.00,0.00,0.00,18152.00,PAID,18152.00,0.00,,,2023-05-25 00:00:00+00:00,REF-20230525-2910,True,2442
2406,166,2023-05-01,2023-05-10,15261.00,0.00,0.00,15261.00,PAID,15261.00,0.00,,,2023-05-10 00:00:00+00:00,REF-20230510-2406,True,1938
1830,150,2023-05-01,2023-05-05,12073.00,0.00,0.00,12073.00,PAID,12073.00,0.00,,,2023-05-05 00:00:00+00:00,REF-20230505-1830,True,1362
2442,167,2023-05-01,2023-05-15,20093.00,0.00,0.00,20093.00,PAID,20093.00,0.00,,,2023-05-15 00:00:00+00:00,REF-20230515-2442,True,1974
2298,163,2023-05-01,2023-05-15,15487.00,0.00,0.00,15487.00,PAID,15487.00,0.00,,,2023-05-15 00:00:00+00:00,REF-20230515-2298,True,1830
2334,164,2023-05-01,2023-05-10,9196.00,0.00,0.00,9196.00,PAID,9196.00,0.00,,,2023-05-16 00:00:00+00:00,REF-20230516-2334,True,1866
3018,183,2023-05-01,2023-05-10,17289.00,0.00,0.00,17289.00,PAID,17289.00,0.00,,,2023-05-10 00:00:00+00:00,REF-20230510-3018,True,2550
